,hid,rlid,admin1,admin2,hh_size
7709,,,51,105,1
7710,,,51,061,1
7711,,,51,059,2
7712,,,51,059,1
7713,,,51,117,2
7714,,,51,680,2
7715,,,51,059,1
7716,,,51,550,2
7717,,,51,680,3
7718,,,51,153,1
7719,,,51,069,3
7720,,,51,087,1
7721,,,51,121,2
7722,,,51,059,1
7723,,,51,149,2
7724,,,51,059,1
7725,,,51,087,2
7726,,,51,085,2
7727,,,51,107,1
7728,,,51,087,1
7729,,,51,101,1
7730,,,51,107,1
7731,,,51,099,1
7732,,,51,069,2
7733,,,51,013,1
7734,,,51,019,1
7735,,,51,059,2
7736,,,51,087,2
7737,,,51,650,1
7738,,,51,153,1
7739,,,51,015,1
7740,,,51,061,4
7741,,,51,770,1
7742,,,51,700,2
7743,,,51,107,2
7744,,,51,041,5
7745,,,51,051,2
7746,,,51,690,1
7747,,,51,059,1
7748,,,51,740,1
7749,,,51,059,1
7750,,,51,077,3
7751,,,51,710,4
7752,,,51,037,1
7753,,,51,087,1
7754,,,51,550,2
7755,,,51,590,1
7756,,,51,007,1
7757,,,51,179,1
7758,,,51,760,2
7759,,,51,700,3
7760,,,51,087,1
7761,,,51,177,3
7762,,,51,161,2
7763,,,51,013,1
7764,,,51,059,2
7765,,,51,165,1
7766,,,51,085,2
7767,,,51,107,1
7768,,,51,810,3
7769,,,51,087,1
7770,,,51,510,1
7771,,,51,800,1
7772,,,51,700,2
7773,,,51,770,1
7774,,,51,185,1
7775,,,51,059,2
7776,,,51,059,1
7777,,,51,109,3
7778,,,51,063,1
7779,,,51,087,1
7780,,,51,740,2
7781,,,51,520,1
7782,,,51,069,1
7783,,,51,199,3
7784,,,51,059,2
7785,,,51,005,3
7786,,,51,163,1
7787,,,51,029,2
7788,,,51,710,2
7789,,,51,810,1
7790,,,51,059,1
7791,,,51,179,2
7792,,,51,013,2
7793,,,51,059,1
7794,,,51,107,2
7795,,,51,003,2
7796,,,51,095,1
7797,,,51,153,2
7798,,,51,003,3
7799,,,51,059,1
7800,,,51,047,2
7801,,,51,740,1
7802,,,51,077,1
7803,,,51,710,2
7804,,,51,121,2
7805,,,51,015,2
7806,,,51,775,1
7807,,,51,087,1
7808,,,51,001,1
7809,,,51,107,3
7810,,,51,810,3
7811,,,51,059,1
7812,,,51,153,1
7813,,,51,059,2
7814,,,51,041,3
7815,,,51,181,3
7816,,,51,031,1
7817,,,51,650,1
7818,,,51,770,2
7819,,,51,073,3
7820,,,51,710,3
7821,,,51,059,2
7822,,,51,029,1
7823,,,51,049,3
7824,,,51,740,1
7825,,,51,760,2
7826,,,51,047,1
7827,,,51,510,4
7828,,,51,143,2
7829,,,51,059,1
7830,,,51,041,2
7831,,,51,059,2
7832,,,51,059,1
7833,,,51,061,2
7834,,,51,550,1
7835,,,51,165,1
7836,,,51,510,3
7837,,,51,199,1
7838,,,51,041,1
7839,,,51,197,3
7840,,,51,760,2
7841,,,51,660,1
7842,,,51,650,2
7843,,,51,177,2
7844,,,51,059,1
7845,,,51,660,4
7846,,,51,059,1
7847,,,51,059,3
7848,,,51,740,1
7849,,,51,550,1
7850,,,51,590,2
7851,,,51,710,2
7852,,,51,700,2
7853,,,51,710,1
7854,,,51,059,2
7855,,,51,067,1
7856,,,51,550,2
7857,,,51,137,1
7858,,,51,041,2
7859,,,51,093,1
7860,,,51,700,3
7861,,,51,029,2
7862,,,51,013,3
7863,,,51,510,1
7864,,,51,153,1
7865,,,51,087,1
7866,,,51,680,1
7867,,,51,147,3
7868,,,51,013,1
7869,,,51,740,1
7870,,,51,135,1
7871,,,51,179,2
7872,,,51,031,1
7873,,,51,093,1
7874,,,51,013,1
7875,,,51,171,1
7876,,,51,059,2
7877,,,51,133,1
7878,,,51,089,3
7879,,,51,830,1
7880,,,51,047,3
7881,,,51,013,1
7882,,,51,059,5
7883,,,51,810,2
7884,,,51,117,3
7885,,,51,740,1
7886,,,51,740,1
7887,,,51,810,3
7888,,,51,009,2
7889,,,51,093,1
7890,,,51,590,2
7891,,,51,059,1
7892,,,51,036,1
7893,,,51,047,1
7894,,,51,193,1
7895,,,51,087,1
7896,,,51,650,1
7897,,,51,153,3
7898,,,51,153,1
7899,,,51,710,2
7900,,,51,195,1
7901,,,51,013,2
7902,,,51,153,2
7903,,,51,013,2
7904,,,51,650,2
7905,,,51,710,2
7906,,,51,041,1
7907,,,51,810,3
7908,,,51,740,1
7909,,,51,073,2
7910,,,51,161,1
7911,,,51,149,1
7912,,,51,700,1
7913,,,51,107,2
7914,,,51,001,1
7915,,,51,161,1
7916,,,51,550,1
7917,,,51,059,1
7918,,,51,087,1
7919,,,51,710,2
7920,,,51,810,1
7921,,,51,061,1
7922,,,51,093,2
7923,,,51,107,2
7924,,,51,760,3
7925,,,51,003,1
7926,,,51,103,1
7927,,,51,730,3
7928,,,51,810,1
7929,,,51,107,1
7930,,,51,177,1
7931,,,51,143,1
7932,,,51,073,1
7933,,,51,133,1
7934,,,51,195,3
7935,,,51,730,2
7936,,,51,730,1
7937,,,51,047,1
7938,,,51,550,1
7939,,,51,199,2
7940,,,51,730,5
7941,,,51,093,1
7942,,,51,840,2
7943,,,51,167,1
7944,,,51,590,3
7945,,,51,087,4
7946,,,51,059,1
7947,,,51,073,1
7948,,,51,167,2
7949,,,51,107,1
7950,,,51,121,2
7951,,,51,089,1
7952,,,51,710,2
7953,,,51,710,2
7954,,,51,650,3
7955,,,51,085,1
7956,,,51,087,4
7957,,,51,760,2
7958,,,51,087,2
7959,,,51,089,2
7960,,,51,059,2
7961,,,51,015,1
7962,,,51,125,4
7963,,,51,087,2
7964,,,51,650,3
7965,,,51,810,1
7966,,,51,600,2
7967,,,51,770,1
7968,,,51,810,2
7969,,,51,041,1
7970,,,51,153,1
7971,,,51,085,1
7972,,,51,041,1
7973,,,51,510,2
7974,,,51,069,1
7975,,,51,131,1
7976,,,51,107,2
7977,,,51,770,1
7978,,,51,125,2
7979,,,51,069,1
7980,,,51,197,1
7981,,,51,059,2
7982,,,51,051,1
7983,,,51,710,1
7984,,,51,059,1
7985,,,51,095,5
7986,,,51,179,3
7987,,,51,041,2
7988,,,51,680,4
7989,,,51,650,6
7990,,,51,153,2
7991,,,51,153,2
7992,,,51,810,2
7993,,,51,830,1
7994,,,51,173,1
7995,,,51,013,1
7996,,,51,159,1
7997,,,51,153,3
7998,,,51,059,2
7999,,,51,133,2
8000,,,51,059,1
8001,,,51,059,1
8002,,,51,800,2
8003,,,51,153,1
8004,,,51,059,1
8005,,,51,510,2
8006,,,51,179,1
8007,,,51,093,1
8008,,,51,153,1
8009,,,51,109,1
8010,,,51,047,1
8011,,,51,700,1
8012,,,51,179,2
8013,,,51,680,5
8014,,,51,107,2
8015,,,51,760,1
8016,,,51,810,2
8017,,,51,810,3
8018,,,51,107,2
8019,,,51,153,2
8020,,,51,760,1
8021,,,51,145,1
8022,,,51,650,1
8023,,,51,093,2
8024,,,51,700,3
8025,,,51,810,2
8026,,,51,760,3
8027,,,51,159,1
8028,,,51,165,1
8029,,,51,800,1
8030,,,51,041,2
8031,,,51,059,1
8032,,,51,810,1
8033,,,51,540,9
8034,,,51,177,1
8035,,,51,510,1
8036,,,51,007,1
8037,,,51,085,2
8038,,,51,107,1
8039,,,51,187,2
8040,,,51,810,1
8041,,,51,179,3
8042,,,51,770,2
8043,,,51,760,3
8044,,,51,119,1
8045,,,51,079,2
8046,,,51,147,1
8047,,,51,810,2
8048,,,51,069,1
8049,,,51,197,2
8050,,,51,075,2
8051,,,51,800,3
8052,,,51,061,2
8053,,,51,041,2
8054,,,51,089,1
8055,,,51,650,3
8056,,,51,650,2
8057,,,51,165,1
8058,,,51,810,1
8059,,,51,161,1
8060,,,51,630,1
8061,,,51,710,1
8062,,,51,590,2
8063,,,51,800,3
8064,,,51,700,1
8065,,,51,099,1
8066,,,51,121,2
8067,,,51,059,2
8068,,,51,183,1
8069,,,51,079,1
8070,,,51,760,1
8071,,,51,800,2
8072,,,51,153,1
8073,,,51,510,1
8074,,,51,059,1
8075,,,51,510,1
8076,,,51,003,4
8077,,,51,740,1
8078,,,51,153,2
8079,,,51,775,2
8080,,,51,670,5
8081,,,51,059,1
8082,,,51,036,2
8083,,,51,085,2
8084,,,51,179,2
8085,,,51,003,5
8086,,,51,550,2
8087,,,51,059,2
8088,,,51,650,1
8089,,,51,041,2
8090,,,51,107,1
8091,,,51,059,2
8092,,,51,810,1
8093,,,51,059,2
8094,,,51,087,1
8095,,,51,061,3
8096,,,51,053,2
8097,,,51,143,1
8098,,,51,105,2
8099,,,51,143,1
8100,,,51,057,1
8101,,,51,810,2
8102,,,51,177,2
8103,,,51,810,1
8104,,,51,121,1
8105,,,51,059,2
8106,,,51,059,1
8107,,,51,059,1
8108,,,51,077,1
8109,,,51,041,1
8110,,,51,153,3
8111,,,51,059,3
8112,,,51,013,1
8113,,,51,153,4
8114,,,51,153,2
8115,,,51,740,1
8116,,,51,059,3
8117,,,51,073,1
8118,,,51,059,2
8119,,,51,770,1
8120,,,51,127,2
8121,,,51,580,1
8122,,,51,107,1
8123,,,51,107,1
8124,,,51,165,2
8125,,,51,059,1
8126,,,51,003,1
8127,,,51,730,2
8128,,,51,059,3
8129,,,51,125,2
8130,,,51,041,2
8131,,,51,600,4
8132,,,51,177,3
8133,,,51,171,1
8134,,,51,153,1
8135,,,51,600,2
8136,,,51,087,2
8137,,,51,550,1
8138,,,51,107,3
8139,,,51,051,3
8140,,,51,015,2
8141,,,51,059,1
8142,,,51,059,1
8143,,,51,013,1
8144,,,51,179,1
8145,,,51,081,1
8146,,,51,770,3
8147,,,51,059,2
8148,,,51,700,2
8149,,,51,093,2
8150,,,51,143,2
8151,,,51,013,2
8152,,,51,600,2
8153,,,51,059,1
8154,,,51,009,1
8155,,,51,810,1
8156,,,51,570,2
8157,,,51,095,1
8158,,,51,013,4
8159,,,51,095,4
8160,,,51,165,3
8161,,,51,059,1
8162,,,51,019,1
8163,,,51,550,6
8164,,,51,800,2
8165,,,51,550,2
8166,,,51,059,3
8167,,,51,107,1
8168,,,51,153,2
8169,,,51,035,1
8170,,,51,059,1
8171,,,51,197,2
8172,,,51,191,1
8173,,,51,013,1
8174,,,51,107,2
8175,,,51,059,1
8176,,,51,095,1
8177,,,51,069,3
8178,,,51,810,3
8179,,,51,153,1
8180,,,51,059,1
8181,,,51,193,3
8182,,,51,059,2
8183,,,51,121,1
8184,,,51,680,1
8185,,,51,760,1
8186,,,51,107,1
8187,,,51,710,2
8188,,,51,510,3
8189,,,51,067,1
8190,,,51,177,3
8191,,,51,053,1
8192,,,51,770,2
8193,,,51,087,1
8194,,,51,073,2
8195,,,51,037,1
8196,,,51,125,2
8197,,,51,059,2
8198,,,51,197,1
8199,,,51,710,1
8200,,,51,710,2
8201,,,51,015,1
8202,,,51,680,2
8203,,,51,153,1
8204,,,51,810,2
8205,,,51,760,3
8206,,,51,810,6
8207,,,51,810,1
8208,,,51,197,4
8209,,,51,029,2
8210,,,51,059,1
8211,,,51,540,1
8212,,,51,730,2
8213,,,51,590,1
8214,,,51,810,1
8215,,,51,810,1
8216,,,51,085,2
8217,,,51,019,2
8218,,,51,143,3
8219,,,51,121,1
8220,,,51,700,1
8221,,,51,069,1
8222,,,51,041,2
8223,,,51,117,1
8224,,,51,510,2
8225,,,51,550,1
8226,,,51,119,2
8227,,,51,059,4
8228,,,51,550,3
8229,,,51,720,1
8230,,,51,810,3
8231,,,51,107,1
8232,,,51,041,2
8233,,,51,550,1
8234,,,51,550,1
8235,,,51,760,2
8236,,,51,009,3
8237,,,51,193,2
8238,,,51,760,1
8239,,,51,700,1
8240,,,51,135,2
8241,,,51,810,1
8242,,,51,097,2
8243,,,51,133,4
8244,,,51,810,1
8245,,,51,179,2
8246,,,51,003,1
8247,,,51,187,2
8248,,,51,650,2
8249,,,51,191,2
8250,,,51,680,1
8251,,,51,059,1
8252,,,51,059,1
8253,,,51,540,2
8254,,,51,121,1
8255,,,51,630,1
8256,,,51,810,1
8257,,,51,810,3
8258,,,51,041,3
8259,,,51,013,1
8260,,,51,600,2
8261,,,51,195,1
8262,,,51,087,2
8263,,,51,550,2
8264,,,51,700,1
8265,,,51,153,2
8266,,,51,810,2
8267,,,51,165,1
8268,,,51,155,2
8269,,,51,067,1
8270,,,51,510,1
8271,,,51,147,1
8272,,,51,810,2
8273,,,51,177,2
8274,,,51,019,1
8275,,,51,143,1
8276,,,51,059,2
8277,,,51,161,3
8278,,,51,197,1
8279,,,51,087,2
8280,,,51,093,1
8281,,,51,810,1
8282,,,51,047,1
8283,,,51,770,2
8284,,,51,087,1
8285,,,51,067,2
8286,,,51,770,1
8287,,,51,810,2
8288,,,51,810,2
8289,,,51,111,1
8290,,,51,141,2
8291,,,51,003,6
8292,,,51,179,1
8293,,,51,740,1
8294,,,51,059,3
8295,,,51,087,1
8296,,,51,700,2
8297,,,51,087,3
8298,,,51,097,1
8299,,,51,059,3
8300,,,51,013,2
8301,,,51,135,1
8302,,,51,069,4
8303,,,51,740,1
8304,,,51,590,1
8305,,,51,197,1
8306,,,51,185,2
8307,,,51,013,1
8308,,,51,710,2
8309,,,51,031,1
8310,,,51,710,3
8311,,,51,740,1
8312,,,51,710,2
8313,,,51,107,2
8314,,,51,043,1
8315,,,51,059,3
8316,,,51,143,2
8317,,,51,081,1
8318,,,51,003,2
8319,,,51,153,4
8320,,,51,800,1
8321,,,51,059,3
8322,,,51,087,1
8323,,,51,540,1
8324,,,51,147,1
8325,,,51,087,2
8326,,,51,197,1
8327,,,51,810,4
8328,,,51,810,2
8329,,,51,036,2
8330,,,51,810,2
8331,,,51,073,2
8332,,,51,087,2
8333,,,51,003,2
8334,,,51,093,3
8335,,,51,171,1
8336,,,51,091,2
8337,,,51,173,2
8338,,,51,810,1
8339,,,51,670,1
8340,,,51,035,1
8341,,,51,510,1
8342,,,51,109,3
8343,,,51,810,3
8344,,,51,023,1
8345,,,51,770,1
8346,,,51,161,1
8347,,,51,520,3
8348,,,51,015,2
8349,,,51,061,1
8350,,,51,013,6
8351,,,51,139,2
8352,,,51,061,1
8353,,,51,510,1
8354,,,51,540,1
8355,,,51,037,1
8356,,,51,013,2
8357,,,51,153,2
8358,,,51,710,1
8359,,,51,590,4
8360,,,51,770,1
8361,,,51,550,2
8362,,,51,810,1
8363,,,51,041,1
8364,,,51,073,1
8365,,,51,013,1
8366,,,51,191,3
8367,,,51,153,1
8368,,,51,810,1
8369,,,51,820,2
8370,,,51,107,2
8371,,,51,670,1
8372,,,51,810,1
8373,,,51,173,1
8374,,,51,510,1
8375,,,51,099,6
8376,,,51,013,1
8377,,,51,059,1
8378,,,51,059,2
8379,,,51,107,2
8380,,,51,810,2
8381,,,51,087,2
8382,,,51,019,3
8383,,,51,550,1
8384,,,51,820,2
8385,,,51,540,1
8386,,,51,710,1
8387,,,51,710,3
8388,,,51,167,2
8389,,,51,191,1
8390,,,51,061,1
8391,,,51,013,2
8392,,,51,047,3
8393,,,51,075,1
8394,,,51,041,1
8395,,,51,510,7
8396,,,51,037,2
8397,,,51,550,4
8398,,,51,179,1
8399,,,51,059,1
8400,,,51,041,2
8401,,,51,810,1
8402,,,51,810,1
8403,,,51,810,2
8404,,,51,510,1
8405,,,51,061,1
8406,,,51,710,1
8407,,,51,185,1
8408,,,51,059,2
8409,,,51,059,2
8410,,,51,760,2
8411,,,51,059,1
8412,,,51,087,2
8413,,,51,680,2
8414,,,51,059,2
8415,,,51,770,1
8416,,,51,650,1
8417,,,51,087,3
8418,,,51,059,2
8419,,,51,510,1
8420,,,51,660,1
8421,,,51,059,3
8422,,,51,760,1
8423,,,51,700,1
8424,,,51,107,2
8425,,,51,179,1
8426,,,51,041,2
8427,,,51,670,1
8428,,,51,195,1
8429,,,51,550,2
8430,,,51,700,2
8431,,,51,810,2
8432,,,51,031,1
8433,,,51,760,1
8434,,,51,153,2
8435,,,51,033,1
8436,,,51,003,2
8437,,,51,760,3
8438,,,51,760,2
8439,,,51,740,1
8440,,,51,041,1
8441,,,51,510,1
8442,,,51,153,1
8443,,,51,059,1
8444,,,51,137,2
8445,,,51,650,1
8446,,,51,153,2
8447,,,51,019,2
8448,,,51,179,3
8449,,,51,087,1
8450,,,51,683,1
8451,,,51,179,1
8452,,,51,049,2
8453,,,51,061,2
8454,,,51,105,1
8455,,,51,169,2
8456,,,51,041,2
8457,,,51,710,1
8458,,,51,059,3
8459,,,51,025,3
8460,,,51,061,2
8461,,,51,085,2
8462,,,51,143,3
8463,,,51,037,1
8464,,,51,770,3
8465,,,51,510,2
8466,,,51,177,1
8467,,,51,650,2
8468,,,51,059,1
8469,,,51,153,1
8470,,,51,067,4
8471,,,51,710,1
8472,,,51,770,1
8473,,,51,061,1
8474,,,51,059,1
8475,,,51,143,2
8476,,,51,059,1
8477,,,51,520,4
8478,,,51,650,4
8479,,,51,810,1
8480,,,51,740,3
8481,,,51,059,6
8482,,,51,540,2
8483,,,51,163,1
8484,,,51,760,1
8485,,,51,061,2
8486,,,51,187,2
8487,,,51,161,2
8488,,,51,650,1
8489,,,51,760,2
8490,,,51,031,1
8491,,,51,700,2
8492,,,51,161,4
8493,,,51,161,1
8494,,,51,171,1
8495,,,51,025,3
8496,,,51,013,2
8497,,,51,059,3
8498,,,51,740,1
8499,,,51,810,3
8500,,,51,059,1
8501,,,51,019,2
8502,,,51,810,3
8503,,,51,059,1
8504,,,51,059,1
8505,,,51,087,1
8506,,,51,059,1
8507,,,51,119,3
8508,,,51,153,1
8509,,,51,550,1
8510,,,51,121,1
8511,,,51,199,1
8512,,,51,810,3
8513,,,51,510,1
8514,,,51,041,1
8515,,,51,810,1
8516,,,51,740,3
8517,,,51,790,3
8518,,,51,149,2
8519,,,51,059,2
8520,,,51,580,3
8521,,,51,800,2
8522,,,51,760,1
8523,,,51,161,1
8524,,,51,810,1
8525,,,51,700,2
8526,,,51,061,1
8527,,,51,087,1
8528,,,51,740,2
8529,,,51,041,1
8530,,,51,191,2
8531,,,51,155,1
8532,,,51,049,1
8533,,,51,041,1
8534,,,51,023,2
8535,,,51,041,1
8536,,,51,810,1
8537,,,51,107,1
8538,,,51,195,1
8539,,,51,510,1
8540,,,51,105,2
8541,,,51,095,1
8542,,,51,015,1
8543,,,51,141,2
8544,,,51,550,1
8545,,,51,153,1
8546,,,51,810,1
8547,,,51,183,1
8548,,,51,013,1
8549,,,51,003,3
8550,,,51,770,3
8551,,,51,089,2
8552,,,51,059,2
8553,,,51,700,6
8554,,,51,191,5
8555,,,51,187,1
8556,,,51,683,1
8557,,,51,700,2
8558,,,51,059,2
8559,,,51,059,1
8560,,,51,075,1
8561,,,51,810,1
8562,,,51,650,1
8563,,,51,167,2
8564,,,51,107,2
8565,,,51,760,1
8566,,,51,015,1
8567,,,51,810,2
8568,,,51,750,3
8569,,,51,069,1
8570,,,51,810,2
8571,,,51,590,1
8572,,,51,003,2
8573,,,51,550,1
8574,,,51,059,2
8575,,,51,810,2
8576,,,51,041,1
8577,,,51,059,2
8578,,,51,031,1
8579,,,51,540,2
8580,,,51,059,1
8581,,,51,089,1
8582,,,51,195,2
8583,,,51,115,2
8584,,,51,041,1
8585,,,51,153,1
8586,,,51,167,1
8587,,,51,005,1
8588,,,51,683,6
8589,,,51,097,2
8590,,,51,059,2
8591,,,51,810,2
8592,,,51,149,2
8593,,,51,191,1
8594,,,51,133,2
8595,,,51,510,1
8596,,,51,550,2
8597,,,51,019,1
8598,,,51,059,1
8599,,,51,700,1
8600,,,51,107,2
8601,,,51,179,3
8602,,,51,153,1
8603,,,51,155,2
8604,,,51,660,3
8605,,,51,710,3
8606,,,51,153,1
8607,,,51,810,2
8608,,,51,067,2
8609,,,51,810,2
8610,,,51,041,2
8611,,,51,155,2
8612,,,51,680,1
8613,,,51,117,1
8614,,,51,025,1
8615,,,51,059,1
8616,,,51,047,2
8617,,,51,087,1
8618,,,51,179,2
8619,,,51,550,2
8620,,,51,550,1
8621,,,51,185,2
8622,,,51,087,1
8623,,,51,700,1
8624,,,51,179,1
8625,,,51,740,2
8626,,,51,177,6
8627,,,51,013,2
8628,,,51,101,1
8629,,,51,540,2
8630,,,51,163,2
8631,,,51,161,1
8632,,,51,069,3
8633,,,51,113,2
8634,,,51,107,1
8635,,,51,087,2
8636,,,51,810,2
8637,,,51,177,7
8638,,,51,025,2
8639,,,51,059,3
8640,,,51,059,1
8641,,,51,059,1
8642,,,51,139,2
8643,,,51,161,2
8644,,,51,059,1
8645,,,51,143,1
8646,,,51,059,2
8647,,,51,161,1
8648,,,51,015,1
8649,,,51,067,1
8650,,,51,065,4
8651,,,51,153,1
8652,,,51,740,2
8653,,,51,059,1
8654,,,51,041,2
8655,,,51,059,2
8656,,,51,660,4
8657,,,51,059,1
8658,,,51,059,2
8659,,,51,179,2
8660,,,51,005,1
8661,,,51,770,2
8662,,,51,059,2
8663,,,51,095,2
8664,,,51,173,1
8665,,,51,740,2
8666,,,51,059,1
8667,,,51,810,2
8668,,,51,063,1
8669,,,51,069,1
8670,,,51,179,1
8671,,,51,600,1
8672,,,51,059,1
8673,,,51,069,3
8674,,,51,059,2
8675,,,51,510,1
8676,,,51,169,1
8677,,,51,087,1
8678,,,51,650,1
8679,,,51,630,2
8680,,,51,760,3
8681,,,51,085,1
8682,,,51,041,2
8683,,,51,011,1
8684,,,51,153,2
8685,,,51,197,2
8686,,,51,510,3
8687,,,51,163,1
8688,,,51,059,1
8689,,,51,840,1
8690,,,51,105,1
8691,,,51,191,1
8692,,,51,760,1
8693,,,51,117,2
8694,,,51,700,1
8695,,,51,550,2
8696,,,51,820,1
8697,,,51,059,1
8698,,,51,185,1
8699,,,51,059,1
8700,,,51,740,2
8701,,,51,510,2
8702,,,51,770,2
8703,,,51,059,3
8704,,,51,685,1
8705,,,51,770,1
8706,,,51,810,2
8707,,,51,087,2
8708,,,51,810,1
8709,,,51,059,1
8710,,,51,041,4
8711,,,51,810,2
8712,,,51,059,1
8713,,,51,179,2
8714,,,51,059,2
8715,,,51,810,1
8716,,,51,760,2
8717,,,51,059,1
8718,,,51,059,2
8719,,,51,179,4
8720,,,51,137,2
8721,,,51,740,1
8722,,,51,199,4
8723,,,51,013,3
8724,,,51,087,3
8725,,,51,067,2
8726,,,51,107,1
8727,,,51,775,2
8728,,,51,580,3
8729,,,51,710,4
8730,,,51,059,2
8731,,,51,041,2
8732,,,51,087,1
8733,,,51,087,1
8734,,,51,041,2
8735,,,51,770,1
8736,,,51,059,2
8737,,,51,810,2
8738,,,51,047,3
8739,,,51,740,2
8740,,,51,003,2
8741,,,51,041,2
8742,,,51,107,2
8743,,,51,740,2
8744,,,51,810,1
8745,,,51,540,1
8746,,,51,153,5
8747,,,51,520,2
8748,,,51,187,1
8749,,,51,153,1
8750,,,51,199,1
8751,,,51,730,1
8752,,,51,179,2
8753,,,51,163,4
8754,,,51,047,4
8755,,,51,179,1
8756,,,51,700,2
8757,,,51,830,2
8758,,,51,089,1
8759,,,51,023,1
8760,,,51,059,2
8761,,,51,171,2
8762,,,51,810,1
8763,,,51,710,1
8764,,,51,121,1
8765,,,51,059,1
8766,,,51,550,2
8767,,,51,630,1
8768,,,51,700,1
8769,,,51,047,2
8770,,,51,041,2
8771,,,51,041,2
8772,,,51,143,1
8773,,,51,760,1
8774,,,51,810,1
8775,,,51,121,2
8776,,,51,710,1
8777,,,51,700,1
8778,,,51,003,2
8779,,,51,095,1
8780,,,51,147,3
8781,,,51,003,1
8782,,,51,550,1
8783,,,51,087,3
8784,,,51,011,1
8785,,,51,107,2
8786,,,51,820,1
8787,,,51,153,1
8788,,,51,770,1
8789,,,51,199,1
8790,,,51,155,1
8791,,,51,013,1
8792,,,51,145,2
8793,,,51,153,1
8794,,,51,059,3
8795,,,51,059,2
8796,,,51,007,2
8797,,,51,107,4
8798,,,51,101,1
8799,,,51,059,1
8800,,,51,760,2
8801,,,51,059,5
8802,,,51,510,1
8803,,,51,059,2
8804,,,51,680,2
8805,,,51,125,1
8806,,,51,059,3
8807,,,51,013,1
8808,,,51,810,2
8809,,,51,059,4
8810,,,51,179,1
8811,,,51,155,1
8812,,,51,199,1
8813,,,51,710,1
8814,,,51,760,3
8815,,,51,550,1
8816,,,51,059,1
8817,,,51,067,2
8818,,,51,810,1
8819,,,51,067,3
8820,,,51,069,1
8821,,,51,153,2
8822,,,51,087,1
8823,,,51,107,2
8824,,,51,720,1
8825,,,51,107,2
8826,,,51,107,2
8827,,,51,153,1
8828,,,51,550,2
8829,,,51,059,2
8830,,,51,600,2
8831,,,51,830,1
8832,,,51,153,2
8833,,,51,760,2
8834,,,51,005,4
8835,,,51,059,1
8836,,,51,161,2
8837,,,51,167,4
8838,,,51,009,3
8839,,,51,015,1
8840,,,51,149,2
8841,,,51,059,1
8842,,,51,161,2
8843,,,51,059,1
8844,,,51,177,1
8845,,,51,810,1
8846,,,51,117,3
8847,,,51,143,1
8848,,,51,810,2
8849,,,51,059,1
8850,,,51,510,1
8851,,,51,153,2
8852,,,51,163,2
8853,,,51,059,3
8854,,,51,069,1
8855,,,51,139,1
8856,,,51,059,2
8857,,,51,760,1
8858,,,51,145,1
8859,,,51,810,1
8860,,,51,840,1
8861,,,51,700,3
8862,,,51,059,2
8863,,,51,107,1
8864,,,51,095,1
8865,,,51,775,2
8866,,,51,550,2
8867,,,51,760,3
8868,,,51,121,2
8869,,,51,199,2
8870,,,51,710,1
8871,,,51,023,2
8872,,,51,107,2
8873,,,51,087,3
8874,,,51,195,1
8875,,,51,107,4
8876,,,51,097,2
8877,,,51,179,3
8878,,,51,193,4
8879,,,51,065,1
8880,,,51,041,4
8881,,,51,179,1
8882,,,51,550,3
8883,,,51,027,1
8884,,,51,011,2
8885,,,51,107,3
8886,,,51,510,1
8887,,,51,199,2
8888,,,51,015,3
8889,,,51,059,1
8890,,,51,059,2
8891,,,51,059,2
8892,,,51,570,2
8893,,,51,510,2
8894,,,51,013,1
8895,,,51,107,2
8896,,,51,510,2
8897,,,51,810,1
8898,,,51,810,2
8899,,,51,131,1
8900,,,51,179,2
8901,,,51,095,2
8902,,,51,760,1
8903,,,51,143,3
8904,,,51,079,2
8905,,,51,057,7
8906,,,51,141,2
8907,,,51,013,3
8908,,,51,161,1
8909,,,51,085,1
8910,,,51,550,2
8911,,,51,680,1
8912,,,51,083,1
8913,,,51,147,1
8914,,,51,185,2
8915,,,51,760,3
8916,,,51,800,2
8917,,,51,085,1
8918,,,51,760,2
8919,,,51,139,2
8920,,,51,087,2
8921,,,51,580,4
8922,,,51,013,3
8923,,,51,750,2
8924,,,51,153,2
8925,,,51,137,2
8926,,,51,710,1
8927,,,51,059,1
8928,,,51,510,3
8929,,,51,680,1
8930,,,51,740,2
8931,,,51,169,2
8932,,,51,003,1
8933,,,51,550,1
8934,,,51,059,3
8935,,,51,590,3
8936,,,51,009,2
8937,,,51,085,2
8938,,,51,059,1
8939,,,51,059,3
8940,,,51,037,2
8941,,,51,680,2
8942,,,51,650,2
8943,,,51,740,1
8944,,,51,630,2
8945,,,51,083,1
8946,,,51,089,2
8947,,,51,177,1
8948,,,51,680,2
8949,,,51,590,1
8950,,,51,059,2
8951,,,51,710,2
8952,,,51,135,1
8953,,,51,107,2
8954,,,51,810,2
8955,,,51,003,4
8956,,,51,177,5
8957,,,51,810,2
8958,,,51,775,2
8959,,,51,019,2
8960,,,51,550,2
8961,,,51,760,1
8962,,,51,540,2
8963,,,51,041,1
8964,,,51,087,2
8965,,,51,735,2
8966,,,51,820,3
8967,,,51,087,1
8968,,,51,179,5
8969,,,51,013,1
8970,,,51,109,2
8971,,,51,011,2
8972,,,51,041,3
8973,,,51,760,1
8974,,,51,770,4
8975,,,51,041,1
8976,,,51,013,3
8977,,,51,550,1
8978,,,51,087,1
